Date,Adj Close,Nor_Adj_Close,RSI,MACD_Histogram,VWAP,Bollinger_Band_Width,50_day_MA,20_day_MA,9_day_MA,Skewness,Kurtosis,dynamic_rolling_variances,CDF
2013-05-06,5971.0498046875,5971.0498046875,76.59589563856491,35.243874831245996,5831.596110091005,703.9396803533527,5769.27802734375,5739.210034179688,5911.972222222223,-0.15901628711305998,-0.5493925230497032,6.658400998671237e-05,0.569017317849095
2013-05-07,6043.5498046875,6043.5498046875,85.96874015286168,35.476772902526776,5834.109161205728,735.8661663777202,5771.35501953125,5762.6500244140625,5935.211100260417,-0.09020147501201946,-0.759254250862937,7.106670403638793e-05,0.6723516889750523
2013-05-08,6069.2998046875,6069.2998046875,85.68683316113366,35.04292802474425,5836.693364640067,756.6688367307252,5773.88001953125,5788.4525146484375,5961.033311631944,-0.2067153269063866,-0.5316656666310502,5.624605870607055e-05,0.5632971962717168
2013-05-09,6050.14990234375,6050.14990234375,80.07997612264631,31.268647654190687,5838.95900279965,754.077747970281,5777.838017578125,5813.8125,5975.905544704861,-0.19402594648750376,-0.589043670672369,5.381181504806573e-05,0.453629352107456
2013-05-10,6094.75,6094.75,81.48898175313492,29.595609540860025,5841.446937819246,731.0389247814364,5782.727021484375,5843.794995117188,6000.716634114583,-0.33489208261581943,-0.11060330660090578,4.296946355548495e-05,0.6101303756868245
2013-05-13,5980.4501953125,5980.4501953125,64.84619097400017,19.119217859841527,5843.195191600557,688.6283625784581,5785.241025390625,5864.882495117187,6009.199978298611,-0.541484928587803,0.18633458296333938,0.00014329673560218513,0.23441959016817787
2013-05-14,5995.39990234375,5995.39990234375,62.81237468486644,11.879069797772772,5844.849919284351,648.0575586348987,5789.922021484375,5884.952490234375,6016.444390190973,-0.4813235118946458,0.163041549681886,0.0001168083836445161,0.5419062217447758
2013-05-15,6146.75,6146.75,69.93505281788589,15.724556535341875,5848.441235685732,595.5138069571985,5796.9190234375,5915.8625,6032.822157118056,-0.3175962476642889,0.6097693192503222,0.00024072424855771865,0.8376163006932069
2013-05-16,6169.89990234375,6169.89990234375,67.58915768818905,18.099441220835047,5852.794547693834,540.4448124885021,5806.456025390625,5945.9375,6057.922146267361,-0.26350166866106334,0.5931183376785834,0.0001881165938086636,0.5572040413013896
2013-05-17,6187.2998046875,6187.2998046875,72.77380959086992,19.019881796221583,5856.934332402658,524.4677523925293,5815.808017578125,5970.85498046875,6081.949924045139,-0.28855623769087263,1.1900992855054247,0.0001419406556440207,0.5421853947430639
2013-05-20,6156.89990234375,6156.89990234375,68.28704357802053,15.886631940705186,5860.288724265009,477.4336830699431,5824.976015625,5994.264965820313,6094.544379340277,-0.23289648731332466,0.8822863111657924,0.0001290156077918452,0.41715201219490694
2013-05-21,6114.10009765625,6114.10009765625,62.98913557050498,9.549315944135714,5863.294197219196,444.82902861490584,5831.573017578125,6010.814965820313,6099.522189670139,-0.051478033841393184,0.9723825223232025,0.00012002670017645062,0.3845244013947273
2013-05-22,6094.5,6094.5,57.22640156226475,2.9947522212117974,5866.0060749420845,417.9874932539642,5837.091015625,6023.819970703125,6104.449978298611,0.12850310266341722,1.0201680545670273,9.793020391190649e-05,0.4456925789440544
2013-05-23,5967.0498046875,5967.0498046875,51.577782828417874,-10.241944027561573,5868.22256119233,383.78626074920794,5839.166015625,6030.327465820313,6090.261067708333,-0.14921743209360752,0.519676307986928,0.00015817590461687434,0.18596444900240156
2013-05-24,5983.5498046875,5983.5498046875,50.868176842196654,-17.763073366041425,5869.670721641087,371.47652813146306,5839.9230078125,6033.689965820313,6090.60546875,-0.0910386804479474,0.9620042552402124,0.0001378755294835866,0.5507801220405765
2013-05-27,6083.14990234375,6083.14990234375,52.650610678789825,-15.963786333338604,5871.3675661496345,340.59086972938894,5842.73900390625,6044.274951171875,6100.35546875,-0.24531219508625,0.6938653299592512,0.0001784587598452576,0.7646835485547483
2013-05-28,6111.25,6111.25,52.799107038134636,-12.943542749851915,5873.8881779426865,318.4748594889006,5846.682001953125,6054.6324462890625,6096.411024305556,-0.23342246665742178,0.7113833781085113,0.00014260565953367956,0.579774088001796
2013-05-29,6104.2998046875,6104.2998046875,53.67292338855244,-11.52368027480837,5876.027836227784,298.6447748827268,5851.743994140625,6063.337426757813,6089.122124565973,-0.15075802859413762,0.6893516366354229,0.00011220793221710514,0.47898349807061347
2013-05-30,6124.0498046875,6124.0498046875,52.056704529096024,-9.451128324491393,5879.553378173602,296.9681135600258,5856.045986328125,6069.572412109375,6082.094346788194,-0.08098210800490037,1.0152239972672952,8.710247098714243e-05,0.5566751451951016
2013-05-31,5985.9501953125,5985.9501953125,50.37359074301574,-17.130182125358544,5881.4738388990645,284.1229538507014,5858.31298828125,6071.669921875,6063.099934895833,-0.31881544876499524,0.6431074613481695,0.00020419874964698774,0.1505060331523705
2013-06-03,5939.2998046875,5939.2998046875,46.346699905561685,-24.643686153076352,5882.10445836081,294.80982221859267,5860.393984375,6070.082421875,6043.677680121527,-0.15888939875048566,0.4649270712747322,0.00016131750425005633,0.36340009711133947
2013-06-04,5919.4501953125,5919.4501953125,32.138938043590045,-29.893025300094344,5882.578544422014,323.69581483455477,5863.863984375,6063.87744140625,6024.227701822917,-0.023332079502310813,0.8335969501592837,0.00011509760998053216,0.44331886876841714
2013-06-05,5923.85009765625,5923.85009765625,30.07854566385872,-31.832371293838435,5882.8391519471315,346.9512491199803,5868.45298828125,6056.604956054687,6019.427734375,0.021923363723969483,0.920179185325118,9.391583141633934e-05,0.5193278875817056
2013-06-06,5921.39990234375,5921.39990234375,27.93728350045579,-31.960018798864127,5883.117976023051,367.47264755649667,5873.705986328125,6050.167456054687,6012.522189670139,-0.017824266062373122,0.9327173351906937,5.946948129444331e-05,0.4975549911549837
2013-06-07,5881.0,5881.0,27.481239115099967,-33.294455594062065,5883.336908491055,394.3826579375291,5878.298984375,6039.479956054687,5990.061089409723,0.15921810057855268,1.1096310152425222,4.6119577960257876e-05,0.37718048509243873
2013-06-10,5878.0,5878.0,29.390714307025434,-32.85267196142881,5883.378331368423,417.2768435820508,5883.181982421875,6034.357446289063,5964.144422743056,0.15431475028954572,1.9349463433721743,3.9128865651665626e-05,0.4970013977269825
2013-06-11,5788.7998046875,5788.7998046875,26.206412715979198,-36.74696400443103,5882.454995723593,470.9802924262094,5886.1259765625,6024.02744140625,5929.0888671875,0.2729865230097397,1.375131715649422,5.84851715293049e-05,0.2335505316635984
2013-06-12,5760.2001953125,5760.2001953125,30.9723407504559,-39.20373746864428,5881.2699950288315,511.33434886827854,5887.678984375,6004.699951171875,5888.6611328125,-0.4582195946927534,1.1534084543491563,4.516112158440629e-05,0.4135047239640275
2013-06-13,5699.10009765625,5699.10009765625,25.818264536155567,-42.615465999666796,5879.4960260567605,554.7913543832055,5887.57298828125,5981.1599609375,5856.788899739583,-0.25310846730732073,1.034850775631659,3.109651802189435e-05,0.307735865078935
2013-06-14,5808.39990234375,5808.39990234375,27.02181320422477,-35.47524046922875,5878.710062034335,539.5349764232396,5888.778984375,5962.2149658203125,5842.244466145833,0.1983873849980855,0.7993683172934016,0.00018012087646354164,0.8380169090793763
2013-06-17,5850.0498046875,5850.0498046875,28.639152303325645,-26.33196045549611,5878.311272674195,515.5680066814512,5892.321982421875,5946.8724609375,5834.533311631944,0.04889937075476715,0.43987091939544465,0.00015322967979380779,0.6500642361743648
2013-06-18,5813.60009765625,5813.60009765625,27.320939750609682,-21.33662929522018,5877.897357572049,503.4041938886385,5897.098984375,5931.8474609375,5822.283311631944,0.03941929609450626,0.46032577490366755,0.00013300289199455242,0.38202194968415276
2013-06-19,5822.25,5822.25,26.039983625723735,-16.276233427460554,5877.358360546225,487.98705201525627,5902.478984375,5918.2349609375,5811.266655815973,-0.03189148338095083,0.40686038648708545,0.00010227562751954661,0.5397224871868479
2013-06-20,5655.89990234375,5655.89990234375,24.922070068302304,-22.57132491462638,5874.795561840211,538.5181026291284,5904.737978515625,5902.677465820312,5786.255533854167,-0.395837776092052,0.9062479183293415,0.0002754090615720008,0.06806506628710753
2013-06-21,5667.64990234375,5667.64990234375,28.203452569289198,-24.236440012299013,5872.15172381966,571.6716447164654,5908.188974609375,5886.882470703125,5762.88330078125,-0.3896089063903549,0.9241212173897804,0.00022946643912891482,0.5580930704910669
2013-06-24,5590.25,5590.25,25.818967743416422,-28.546386269527474,5868.678569600352,598.5297492646605,5908.819970703125,5862.237475585937,5740.822211371527,-0.3995398281064588,1.0944574314696043,0.0001978845022738728,0.24339284563979896
2013-06-25,5609.10009765625,5609.10009765625,27.360982140473965,-28.080613822921876,5865.447638558878,591.0711263390858,5909.12197265625,5837.12998046875,5724.033311631944,-0.39800015281273204,1.1556683222700768,0.00017648552458730699,0.588388158589199
2013-06-26,5588.7001953125,5588.7001953125,26.6722677682623,-27.08677188091903,5862.731919248907,574.486698878065,5910.32498046875,5811.35,5711.766655815973,-0.3629406072910811,1.1758913892174387,0.00011482855646886177,0.4378667232430834
2013-06-27,5682.35009765625,5682.35009765625,37.039203355499865,-18.473916720228928,5859.8341444188145,503.47959676764367,5912.603984375,5789.2650146484375,5697.761121961806,-0.14000468665916727,0.6789375768940569,0.0001932629885523866,0.8292957019582803
2013-06-28,5842.2001953125,5842.2001953125,48.06110079165944,-1.2702641762590474,5859.233213726371,471.59774908005966,5915.668984375,5782.0775146484375,5696.888943142361,0.32865945456222373,1.1708654847750566,0.0003166601963107646,0.9411921909123809
2013-07-01,5898.85009765625,5898.85009765625,56.1780960928133,13.832989660739898,5859.37548992773,461.5219194934871,5919.871982421875,5780.055029296875,5706.361165364583,0.1346342295695413,0.940356295250675,0.0002454591574607903,0.7114207345044099
2013-07-02,5857.5498046875,5857.5498046875,55.388257678129364,20.545535939724296,5859.466278613453,448.9269475835863,5921.3609765625,5776.960009765625,5710.283365885417,0.1726960419252726,0.8560298308451482,0.00019745227504452395,0.35230266820683365
2013-07-03,5770.89990234375,5770.89990234375,53.8647782311266,18.706132950765152,5858.713190208403,427.09656882710806,5920.0909765625,5769.3125,5723.061143663194,0.2799715532521242,0.5132596111953527,0.00025818546296832836,0.20457282786735553
2013-07-04,5836.9501953125,5836.9501953125,51.61182725212275,21.30529305208698,5858.393881155135,408.02613297164135,5920.091982421875,5765.090014648437,5741.872287326389,0.16441342079984164,0.1674997562388234,0.00022362130210476375,0.7508245428833764
2013-07-05,5867.89990234375,5867.89990234375,51.02006421128001,24.261609776074962,5858.5207415917575,405.04969554629133,5919.123984375,5764.435009765625,5772.722276475694,0.02555794412366394,0.16388179553772053,0.0001655545849339557,0.6276923384696467
2013-07-08,5811.5498046875,5811.5498046875,49.88543930574964,21.66024364093122,5858.131424667682,393.55813513665635,5917.9259765625,5761.1125,5795.216688368056,0.11632403261874473,0.011996921564563223,0.0001615299485046365,0.29354877362924214
2013-07-09,5859.0,5859.0,51.968081434389966,22.28672159542915,5858.0971311432695,402.621388561809,5917.023974609375,5764.622509765625,5825.25,-0.07345181880928299,0.24943707460058429,0.00010653938666217583,0.6914631259159068
2013-07-10,5816.7001953125,5816.7001953125,59.930846935064515,19.12507740771095,5857.92464863639,405.2615999502232,5914.753974609375,5767.447509765625,5840.177788628473,-0.05151852601016027,0.18545359591221633,9.2223350483065e-05,0.3410056296731858
2013-07-11,5935.10009765625,5935.10009765625,64.59482648362892,23.966740220962873,5858.385112926272,426.17774073365945,5913.468974609375,5779.247509765625,5850.5,-0.2206513693512453,0.0422498388599335,0.00018387242868260386,0.8896381580321235
2013-07-12,6009.0,6009.0,72.93892084360449,30.676401758638107,5859.375284277332,472.9365743783692,5914.768974609375,5789.277514648437,5862.738878038194,-0.24741508804063844,0.24125364490975487,0.00012873956546157904,0.7753880065698753
2013-07-15,6030.7998046875,6030.7998046875,73.0260916211508,34.81033292073897,5860.421461974854,517.9824494027471,5915.963974609375,5798.315014648438,5881.988878038194,-0.21021363389113656,0.28348912799608295,9.99479075817945e-05,0.5893049678823756
2013-07-16,5955.25,5955.25,68.87778504249862,30.82117424709736,5861.138771114651,536.6601432576317,5914.197978515625,5805.397509765625,5902.472222222223,-0.1745166329202503,0.04383022193810504,0.0001673156059990741,0.2216722432929802
2013-07-17,5973.2998046875,5973.2998046875,66.24964343586564,27.852799238224364,5862.236057091067,557.2649389027174,5912.277978515625,5812.95,5917.622178819444,-0.19293168246991083,0.042653325274576215,0.0001203420425374776,0.5781762768787658
2013-07-18,6038.0498046875,6038.0498046875,62.23831486550974,28.596653978700633,5863.752873619656,571.2217844940078,5912.0359765625,5832.0574951171875,5936.527723524306,0.15240668322139514,-0.5528708987112445,0.00010545665908325876,0.7514820031729064
2013-07-19,6029.2001953125,6029.2001953125,58.66287299350796,26.866135626439906,5865.326528092982,575.114795218864,5910.72498046875,5850.135009765625,5960.711100260417,0.19686017431529376,-0.5838733743176929,8.891584225719103e-05,0.46486165294678744
2013-07-22,6031.7998046875,6031.7998046875,62.20839217489354,24.344873823405013,5866.385918390613,541.7224290464364,5911.75197265625,5872.2125,5979.911078559027,0.2210574842967106,-0.3016747543950369,6.664545055711913e-05,0.5126241466665215
2013-07-23,6077.7998046875,6077.7998046875,72.80093390340717,24.174382701130803,5867.836967976647,511.37920513860445,5913.399970703125,5895.647485351563,6008.922146267361,0.15856960646099752,-0.35448750495865555,4.637846853305639e-05,0.6871279162504953
2013-07-24,5990.5,5990.5,61.05871347990604,16.924266095255952,5868.919872378462,427.7232529915,5910.274970703125,5915.737475585937,6015.077690972223,0.0805040994457654,-0.5655519156642832,0.00010049938178432231,0.17680692479303833
2013-07-25,5907.5,5907.5,52.653101014839514,5.852670148298081,5869.709655558071,367.4244257600385,5905.02697265625,5926.994970703125,6003.799913194444,0.24870909149707923,-0.5067574206024723,0.00011026642148673854,0.18561744441288347
2013-07-26,5886.2001953125,5886.2001953125,55.24784503472385,-3.1095407580133028,5869.988952311265,360.92349535650465,5899.00498046875,5929.194970703125,5987.733289930556,-0.008080524630178006,-1.0625718679736487,8.348790470299466e-05,0.4127187972444928
2013-07-29,5831.64990234375,5831.64990234375,48.096320157261836,-12.394697291890061,5869.788080249386,370.5575168198957,5892.49998046875,5925.8349609375,5973.999945746527,0.20788817397154688,-1.0042045697128608,6.743499177309657e-05,0.27606508806151264
2013-07-30,5755.0498046875,5755.0498046875,45.904436417234976,-22.774443640602712,5869.019631666726,396.8703158638018,5885.318974609375,5920.7099609375,5949.749945746527,0.20398620179428215,-1.1144913508078276,5.034860856477064e-05,0.19677531012982258
2013-07-31,5742.0,5742.0,35.08415009199143,-29.188595428161253,5867.264715749586,406.7751147033905,5878.268974609375,5919.264965820313,5916.855523003473,0.1818483647993222,-0.9371467415702259,4.678352739663418e-05,0.4509160989174167
2013-08-01,5727.85009765625,5727.85009765625,26.074317355869155,-32.784627884701834,5865.844534014499,436.0199479272087,5873.48498046875,5913.8099609375,5883.372178819444,0.3406493640008166,-0.5883646424137998,4.0595041305707003e-05,0.4456829759588358
2013-08-02,5677.89990234375,5677.89990234375,21.341511287908887,-36.63577603972586,5863.957445712253,483.4093645560115,5867.371982421875,5904.3099609375,5844.049967447917,0.5313851459782044,-0.4654244936842167,3.2316637159622745e-05,0.2870356294322377
2013-08-05,5685.39990234375,5685.39990234375,25.362857028223445,-36.695104627178054,5862.251824858327,515.8718372780168,5859.416982421875,5898.002465820313,5800.449978298611,0.4047044959641704,-0.42303161512366616,3.372520038585264e-05,0.5496023675012831
2013-08-06,5542.25,5542.25,17.963550323343895,-43.905173322673484,5859.222912022063,605.9661637674617,5848.036982421875,5882.164965820312,5750.644422743056,0.10622990474492167,0.13817710622826462,0.00012252605319112376,0.04308715354128314
2013-08-07,5519.10009765625,5519.10009765625,8.888490035146404,-47.46103524071669,5855.2284096467665,686.1923768758334,5836.33298828125,5867.2849609375,5707.488878038194,0.06433046110492635,0.1914190162997178,0.00010160201944041341,0.40422808632656565
2013-08-08,5565.64990234375,5565.64990234375,15.34717035953345,-43.98386121567201,5852.241011783122,733.3880239211794,5825.164990234375,5848.812451171875,5671.872178819444,-0.37058956550266675,-0.12067915656151085,0.00013408390903406141,0.7368854452149347
2013-08-12,5612.39990234375,5612.39990234375,20.589047015421627,-36.1677716083164,5849.938675254924,746.1184486224993,5817.693984375,5828.982446289063,5647.511067708333,-0.49071935699367125,-0.09063953460808971,0.0001403684029496669,0.7360825762423654
2013-08-13,5699.2998046875,5699.2998046875,24.897181710196847,-23.397159467855495,5847.958391913404,729.3344374092921,5812.893984375,5812.407446289062,5641.316623263889,-0.23636541117713947,-0.20096084823268479,0.00016265759427566633,0.8698300022684058
2013-08-14,5742.2998046875,5742.2998046875,32.51125056768919,-10.938867529751903,5846.7209591861465,719.0104626223929,5809.3509765625,5801.759936523437,5641.349934895833,-0.45537433860496096,-0.01432776621292664,0.00013340940310297607,0.7147603890801971
2013-08-16,5507.85009765625,5507.85009765625,26.79285641780872,-17.01067633140886,5843.604370298091,745.5320668114746,5801.0309765625,5778.487451171875,5616.905490451389,-1.155074058480166,1.974276079153623,0.0006663858883489762,0.0015598997229358178
2013-08-19,5414.75,5414.75,24.730643043932503,-25.319126414351217,5839.418454504993,770.8047114740039,5790.897978515625,5747.3224609375,5587.666612413194,-0.9873961294830368,1.6271114991583726,0.0005107431309721767,0.1191862006982225
2013-08-20,5401.4501953125,5401.4501953125,25.8748244108007,-29.443541559190365,5833.966249242412,781.9060107487348,5781.306982421875,5715.9349609375,5556.116644965277,-0.9789328566973575,1.6300061827804173,0.0003959744923451379,0.4522726348078898
2013-08-21,5302.5498046875,5302.5498046875,25.243446213159814,-36.124997634812246,5828.572741077027,805.5264946965799,5769.797978515625,5679.4724609375,5529.483289930556,-0.7536759080133342,1.049791924880994,0.0003078529721029717,0.09837313277387238
2013-08-22,5408.4501953125,5408.4501953125,33.43432805127887,-30.906660875313207,5822.724296693927,747.1622437356582,5762.190986328125,5646.00498046875,5517.188856336806,-0.4637497151888861,0.8026490556731516,0.00047593782462768575,0.9362859583640656
2013-08-23,5471.75,5471.75,37.87289888521667,-21.15154567976893,5818.5736755448215,687.4247662796988,5756.421982421875,5620.06748046875,5506.755533854167,-0.6181460690252355,0.7391248573301552,0.00040354971499975857,0.8215330016432663
2013-08-26,5476.5,5476.5,40.036610234343186,-12.752548011644208,5815.119839430868,642.2739728260058,5751.96998046875,5598.51748046875,5491.655544704861,-0.7844845809846217,1.0524485314434555,0.0003002969904779344,0.5469770288166708
2013-08-27,5287.4501953125,5287.4501953125,33.31097211113283,-17.982613020775545,5808.817799078345,639.6966468905866,5741.550986328125,5568.57998046875,5445.894476996527,-0.6716970766169126,0.10456143769702253,0.0004944176994888493,0.004877119025827114
2013-08-28,5285.0,5285.0,37.76805440630319,-19.53160467495313,5800.830266808997,637.2371471590886,5730.249990234375,5541.247485351562,5395.083387586806,-0.7591021420625317,0.1943383546905726,0.00038107888462975023,0.5141709715380901
2013-08-29,5409.0498046875,5409.0498046875,45.22537546335782,-10.574719211561046,5795.164392923982,614.2096493176014,5722.158984375,5523.947485351562,5384.105577256944,-0.7255551065718305,0.17034373491206622,0.0004996896997709851,0.9667867390767106
2013-08-30,5471.7998046875,5471.7998046875,45.9846786677502,0.6096033564102186,5790.325612966719,580.0258415210046,5715.14998046875,5510.437475585937,5390.444444444444,-0.785321526935034,0.0915966001887285,0.0003758295987105783,0.82694551627752
2013-09-02,5550.75,5550.75,47.43307251820711,13.636208887549827,5788.0885776482555,544.6769987493444,5713.046982421875,5501.582470703125,5407.033311631944,-0.843504137198604,0.014884181470400826,0.00028904831387602833,0.8763989935742973
2013-09-03,5341.4501953125,5341.4501953125,36.47838241545438,8.708124227846184,5784.362017823507,536.0234207775429,5706.52298828125,5484.759985351562,5411.355577256944,-0.7639974301815917,-0.547703804765248,0.000833398543305775,0.001670915442326228
2013-09-04,5448.10009765625,5448.10009765625,39.39362146705484,12.928050547831518,5780.839487443772,502.17700927160877,5703.679990234375,5472.894995117187,5415.761121961806,-0.7641245958362827,-0.63644183359194,0.0007193072302232973,0.9461034924933587
2013-09-05,5592.9501953125,5592.9501953125,53.27989202336132,25.068938992618968,5778.790842574741,510.0591795696,5703.3569921875,5475.430004882813,5429.227810329861,-0.9282766724945559,-0.13766626608902355,0.0006594881705942994,0.9828300594410083
2013-09-06,5680.39990234375,5680.39990234375,60.28335549213907,37.817791593754905,5777.479271259966,541.1450907106318,5705.190986328125,5483.4949951171875,5451.883355034723,-1.032141115077774,-0.047036276285247425,0.00047021551325680523,0.897652684529402
2013-09-10,5896.75,5896.75,66.5685334838652,58.41931582811229,5778.208823428606,652.9570260518212,5709.478984375,5500.05,5519.583333333333,-0.8135306510731126,-0.16407278012531723,0.0005183922160092692,0.9986786117413606
2013-09-11,5913.14990234375,5913.14990234375,71.61875882766836,69.96927278535875,5779.334257039758,745.4002347624573,5710.897978515625,5515.0875,5589.377766927083,-0.7765849954309396,-0.19116412963267626,0.00045909313013827645,0.5939824393520322
2013-09-12,5850.7001953125,5850.7001953125,66.15526266785292,70.04894291295844,5780.225043306956,787.9920636781644,5709.93498046875,5522.65751953125,5638.450032552083,-0.607340875024217,-0.37852019639843615,0.0003949073607718233,0.2002926424223973
2013-09-13,5850.60009765625,5850.60009765625,64.50922201464977,66.7544337322943,5780.740263187084,818.765849540694,5709.795986328125,5528.072534179688,5680.538953993056,-0.5557952668267774,-0.4011490056936653,0.00029321440956795835,0.5072391095162925
2013-09-16,5840.5498046875,5840.5498046875,63.88602483777965,60.7306128682125,5781.427279981915,864.6371644672672,5711.188984375,5544.70751953125,5712.738932291667,-0.5329954330385217,0.01977146014622644,0.00019286148594141887,0.4520079855683702
2013-09-17,5850.2001953125,5850.2001953125,74.86852723749682,54.43072521140233,5781.753806692347,896.6501015762151,5711.453984375,5566.480029296875,5769.266710069444,-0.6776171874282922,0.5127007419033269,0.00012713347565739022,0.561899102040265
2013-09-18,5899.4501953125,5899.4501953125,76.07469532410354,50.691150683699476,5782.3369024759695,929.4987912027773,5712.084990234375,5591.380029296875,5819.416720920139,-0.7727644869609019,0.6431328616501872,3.827701519008947e-05,0.7615187811679457
2013-09-19,6115.5498046875,6115.5498046875,77.8083959941174,59.28478239293611,5785.6337350415915,998.6283680145189,5718.164990234375,5632.030029296875,5877.483344184027,-0.8509226521202483,1.0556198941094737,0.0003518451733254173,0.9986536590337577
2013-09-20,6012.10009765625,6012.10009765625,70.60642617099086,54.63012360434523,5788.366730742976,1030.2744703834815,5721.2269921875,5662.2125244140625,5914.338921440973,-0.6022838436359504,0.43528231388378646,0.0005040960356750744,0.07679334483166941
